Customer_ID,Transaction_ID,Transaction_Date,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method,Region,Gender,Age,Unit_Cost
720,8517,2024-04-02,Electronics,Laptop,4,27.17,Cash,Mosul,Female,24,21.793
178,8074,2024-07-06,Beauty,Foundation,1,52.28,Credit Card,Najaf,Female,23,35.952
408,8249,2024-11-19,Beauty,Lipstick,1,95.53,PayPal,Basra,Male,53,64.622
1689,6767,2024-01-01,Beauty,Perfume,4,27.88,Debit Card,Najaf,Male,31,24.609
30,4341,2024-05-21,Groceries,Misc,2,95.53,Credit Card,Baghdad,Male,22,56.238
725,9717,2024-05-23,Electronics,Smartphone,10,87.94,Debit Card,Najaf,Male,30,72.425
1526,2155,2024-03-13,Electronics,Headphones,3,33.78,PayPal,Kirkuk,Male,23,30.032
1683,9077,2024-04-25,Beauty,Mascara,5,40.62,Credit Card,Kirkuk,Female,47,26.435
406,7517,2024-03-01,Electronics,Camera,5,63.21,Cash,Najaf,Female,63,44.704
1291,6483,2024-10-27,Beauty,Perfume,9,48.01,Cash,Erbil,Female,34,33.094
787,1920,2024-04-11,Clothing,Jacket,6,54.22,PayPal,Basra,Male,37,34.322
654,8366,2024-01-22,Electronics,Headphones,2,14.67,Debit Card,Najaf,Female,20,10.782
534,4838,2024-11-03,Home Decor,Vase,8,65.56,Credit Card,Erbil,Female,22,49.822
516,9412,2024-12-04,Sports,Misc,7,27.68,PayPal,Kirkuk,Male,65,18.655
288,6139,2024-08-31,Groceries,Misc,9,7.13,Credit Card,Mosul,Male,57,4.245
77,7748,2024-01-23,Sports,Misc,10,98.55,Cash,Kirkuk,Female,51,52.207
940,7679,2024-05-17,Clothing,Jacket,9,18.16,Debit Card,Baghdad,Female,31,10.35
953,9782,2024-03-20,Home Decor,Candle,2,88.32,Credit Card,Najaf,Male,56,45.945
73,8282,2024-11-11,Clothing,Dress,8,70.04,Cash,Basra,Female,42,41.329
1333,8993,2024-04-13,Beauty,Lipstick,2,79.35,Credit Card,Erbil,Female,53,69.995
978,6014,2024-01-13,Clothing,Jacket,2,13.02,Credit Card,Mosul,Female,54,8.811
1144,7602,2024-07-05,Sports,Misc,10,94.79,Cash,Najaf,Female,41,59.303
96,2154,2024-03-07,Clothing,Jacket,5,5.91,Debit Card,Baghdad,Female,44,3.301
1846,6448,2024-02-12,Beauty,Lipstick,8,22.08,Cash,Najaf,Male,42,11.253
1107,4090,2024-04-26,Electronics,Headphones,9,5.26,Debit Card,Basra,Female,61,3.26
1452,5690,2024-09-25,Sports,Misc,1,68.74,Credit Card,Mosul,Female,28,41.32
1149,1777,2024-01-19,Groceries,Misc,4,64.87,Cash,Kirkuk,Female,22,49.586
1687,4422,2024-10-13,Groceries,Misc,8,85.88,Debit Card,Baghdad,Female,42,69.459
583,1731,2024-08-15,Books,Biography,6,52.86,PayPal,Basra,Male,46,26.899
1154,4538,2024-09-08,Books,Biography,5,93.79,Debit Card,Kirkuk,Female,23,59.626
383,1457,2024-09-10,Sports,Misc,8,96.93,PayPal,Najaf,Male,51,83.026
22,7595,2024-01-15,Home Decor,Vase,5,58.67,Debit Card,Najaf,Female,20,47.955
1010,9987,2024-10-19,Books,Novel,8,26.56,Debit Card,Erbil,Male,60,15.554
986,8718,2024-12-23,Sports,Misc,6,72.19,Debit Card,Najaf,Female,37,48.976
728,7535,2024-05-22,Clothing,T-Shirt,7,85.16,Credit Card,Kirkuk,Male,64,46.322
124,2295,2024-02-24,Clothing,T-Shirt,5,18.56,Cash,Erbil,Female,30,14.448
1548,4223,2024-08-01,Beauty,Mascara,7,8.25,Credit Card,Mosul,Male,62,6.101
1676,9767,2024-04-18,Books,Cookbook,10,64.58,Credit Card,Erbil,Female,25,37.646
877,9624,2024-06-01,Sports,Misc,5,74.51,Debit Card,Basra,Male,23,49.869
440,1766,2024-09-18,Books,Biography,4,7.35,Cash,Baghdad,Male,26,4.913
48,9311,2024-07-22,Sports,Misc,10,69.68,Debit Card,Erbil,Male,43,55.759
96,5464,2024-12-19,Beauty,Foundation,9,87.46,Debit Card,Baghdad,Male,64,74.925
263,4447,2024-08-15,Electronics,Laptop,1,88.67,Credit Card,Baghdad,Male,18,69.129
852,9043,2024-08-12,Clothing,T-Shirt,10,48.51,Credit Card,Kirkuk,Male,52,34.492
916,6238,2024-08-17,Sports,Misc,7,29.16,PayPal,Baghdad,Male,26,25.188
95,3619,2024-07-01,Electronics,Smartphone,5,97.64,Debit Card,Najaf,Female,59,53.708
261,8140,2024-04-01,Home Decor,Candle,8,12.5,Debit Card,Mosul,Female,48,11.088
1244,6318,2024-02-21,Clothing,Jacket,8,33.85,Debit Card,Mosul,Female,45,22.785
1249,6544,2024-11-25,Clothing,Dress,8,55.62,Debit Card,Baghdad,Female,30,32.899
130,5509,2024-10-12,Clothing,Dress,5,7.37,Credit Card,Najaf,Male,60,3.792
157,1936,2024-08-22,Books,Novel,9,55.4,Debit Card,Najaf,Female,30,36.73
1036,8015,2024-05-28,Home Decor,Vase,3,37.4,Credit Card,Baghdad,Male,21,29.618
1349,4003,2023-12-28,Books,Novel,3,21.82,Credit Card,Kirkuk,Female,36,18.849
1178,3913,2024-01-04,Beauty,Perfume,1,82.08,PayPal,Najaf,Male,26,65.929
326,3115,2024-05-31,Clothing,Jacket,10,15.05,Debit Card,Mosul,Female,19,11.13
1896,2461,2024-04-17,Home Decor,Curtains,3,25.02,PayPal,Kirkuk,Female,46,20.87
1933,7731,2024-06-24,Beauty,Perfume,4,9.6,Credit Card,Kirkuk,Male,30,7.985
1002,4098,2024-07-31,Books,Novel,3,39.53,PayPal,Erbil,Male,49,31.338
1382,2259,2024-03-30,Home Decor,Vase,6,12.36,Debit Card,Najaf,Male,65,10.291
622,7359,2024-03-03,Groceries,Misc,2,47.62,PayPal,Baghdad,Male,46,32.206
1658,8293,2024-01-05,Groceries,Misc,5,28.54,PayPal,Kirkuk,Female,54,14.966
666,5331,2024-02-09,Beauty,Mascara,3,27.58,Credit Card,Erbil,Female,20,16.416
572,3908,2024-12-11,Electronics,Headphones,2,38.12,PayPal,Baghdad,Male,18,31.369
1880,1936,2024-05-07,Electronics,Smartphone,9,98.26,Debit Card,Erbil,Female,44,83.289
136,2041,2024-02-01,Beauty,Foundation,4,98.42,Credit Card,Kirkuk,Female,23,76.229
920,7292,2024-08-12,Books,Textbook,9,7.64,Debit Card,Kirkuk,Male,25,4.758
1787,2309,2024-11-06,Clothing,Jeans,5,7.01,Debit Card,Kirkuk,Female,45,5.431
20,4516,2024-06-18,Clothing,Dress,2,16.31,PayPal,Mosul,Male,27,9.091
274,4435,2024-11-06,Groceries,Misc,5,17.75,Credit Card,Basra,Male,31,15.485
1560,6562,2024-08-26,Groceries,Misc,1,46.96,Debit Card,Najaf,Female,62,23.708
962,4383,2024-01-02,Sports,Misc,4,37.82,Cash,Erbil,Female,24,22.077
551,2320,2024-04-16,Home Decor,Vase,7,40.1,Credit Card,Erbil,Male,34,21.314
1910,2201,2024-09-09,Sports,Misc,4,88.86,Cash,Erbil,Female,54,51.679
151,9429,2024-01-26,Home Decor,Lamp,2,76.05,Cash,Erbil,Female,18,53.037
1596,7572,2024-11-19,Sports,Misc,1,54.44,Debit Card,Kirkuk,Female,60,27.809
1859,2952,2024-06-05,Home Decor,Lamp,5,53.07,Cash,Mosul,Male,51,37.467
66,2559,2024-05-30,Groceries,Misc,2,61.7,PayPal,Basra,Male,53,43.944
332,4313,2024-08-30,Home Decor,Lamp,10,74.26,Debit Card,Baghdad,Male,29,43.386
821,4334,2024-10-16,Sports,Misc,3,34.23,PayPal,Kirkuk,Female,35,19.599
1244,3784,2024-08-16,Beauty,Lipstick,4,12.18,Cash,Najaf,Female,63,9.144
1811,5218,2024-07-22,Groceries,Misc,6,85.65,Cash,Najaf,Female,39,62.081
1647,8963,2024-10-25,Sports,Misc,8,74.7,Debit Card,Erbil,Male,53,45.699
1173,2373,2024-12-27,Groceries,Misc,7,37.7,Debit Card,Basra,Female,45,32.554
336,3233,2024-05-27,Home Decor,Vase,9,77.61,Debit Card,Najaf,Male,52,59.238
684,7646,2024-07-16,Clothing,T-Shirt,2,73.23,Cash,Basra,Female,22,62.48
345,4208,2024-08-24,Home Decor,Lamp,4,43.65,PayPal,Erbil,Male,55,36.256
333,9245,2024-10-31,Clothing,T-Shirt,3,54.13,Cash,Mosul,Male,43,32.012
1383,9857,2024-08-05,Home Decor,Candle,4,41.88,Cash,Erbil,Female,57,21.938
284,4616,2024-06-10,Books,Cookbook,7,21.31,PayPal,Erbil,Male,56,17.436
986,6707,2024-01-01,Books,Cookbook,9,67.85,Credit Card,Erbil,Male,56,43.182
1909,7034,2024-04-23,Groceries,Misc,1,34.67,Cash,Najaf,Female,36,30.287
443,2609,2024-02-03,Electronics,Laptop,9,76.24,Cash,Kirkuk,Female,37,54.95
1128,8609,2024-02-02,Sports,Misc,7,73.98,Cash,Najaf,Female,22,41.209
659,9688,2024-06-17,Home Decor,Candle,10,11.7,Credit Card,Najaf,Female,25,10.077
1691,4218,2024-04-20,Clothing,Dress,9,50.37,Credit Card,Erbil,Male,62,36.605
1599,1933,2024-07-09,Books,Textbook,7,28.13,Debit Card,Baghdad,Female,18,14.696
1264,7794,2024-06-28,Electronics,Headphones,2,36.54,PayPal,Najaf,Female,31,26.47
284,5407,2024-04-08,Home Decor,Curtains,5,40.22,Credit Card,Kirkuk,Male,62,25.444
1357,8484,2024-04-29,Clothing,Jeans,10,85.41,PayPal,Basra,Male,61,75.443
757,8814,2024-10-25,Clothing,T-Shirt,10,99.73,PayPal,Mosul,Female,34,66.495
1072,9740,2024-12-04,Sports,Misc,4,86.84,Debit Card,Erbil,Male,49,72.227
1082,1478,2024-03-31,Groceries,Misc,3,91.23,Credit Card,Najaf,Male,31,65.952
458,9579,2024-01-12,Clothing,Jacket,5,91.18,Cash,Erbil,Male,27,79.528
1114,1398,2024-03-03,Sports,Misc,10,53.7,Cash,Kirkuk,Male,41,34.808
1706,2377,2024-10-24,Clothing,Jeans,4,62.33,Credit Card,Mosul,Female,63,51.465
1915,3794,2024-09-21,Home Decor,Curtains,3,11.51,Cash,Baghdad,Female,58,7.953
183,8966,2024-03-30,Groceries,Misc,1,66.44,Cash,Najaf,Male,32,48.893
534,8796,2024-06-10,Groceries,Misc,10,17.24,Cash,Kirkuk,Female,41,9.377
37,8840,2024-05-09,Electronics,Camera,2,12.54,Debit Card,Baghdad,Male,41,9.384
998,7676,2024-08-25,Clothing,T-Shirt,7,6.14,Credit Card,Baghdad,Female,23,3.444
130,6420,2024-10-15,Home Decor,Curtains,5,49.43,PayPal,Basra,Female,44,43.524
8,1556,2024-07-16,Books,Cookbook,10,53.29,Cash,Mosul,Male,31,39.211
159,6158,2024-03-20,Electronics,Camera,3,73.92,Cash,Mosul,Male,42,49.61
168,2896,2024-03-04,Clothing,Dress,5,26.25,PayPal,Mosul,Female,18,19.197
1458,5204,2024-03-01,Electronics,Camera,9,45.7,PayPal,Baghdad,Female,42,26.777
1629,4566,2024-10-07,Sports,Misc,10,99.5,Debit Card,Basra,Female,33,59.983
922,6502,2024-07-08,Sports,Misc,10,53.78,Credit Card,Mosul,Female,48,35.802
872,6004,2024-08-01,Home Decor,Lamp,1,62.99,Cash,Erbil,Male,29,39.149
1715,4924,2024-02-03,Electronics,Smartphone,10,49.27,Credit Card,Basra,Male,41,28.344
992,7024,2024-02-08,Sports,Misc,1,30.81,Credit Card,Mosul,Female,56,26.72
1958,5346,2024-07-13,Books,Novel,5,91.33,PayPal,Kirkuk,Male,41,56.615
1350,7849,2024-06-12,Groceries,Misc,3,33.63,Debit Card,Basra,Female,38,22.256
375,7933,2024-08-17,Groceries,Misc,2,31.86,Debit Card,Basra,Male,57,26.986
1865,9358,2024-10-06,Groceries,Misc,5,52.27,Debit Card,Basra,Male,24,29.604
251,6971,2024-10-05,Groceries,Misc,4,32.83,Credit Card,Najaf,Female,32,21.34
1671,7139,2024-03-25,Home Decor,Lamp,8,22.74,Debit Card,Baghdad,Male,58,20.426
1168,1347,2024-05-14,Groceries,Misc,6,57.1,Cash,Kirkuk,Female,52,39.488
1513,5533,2024-10-25,Electronics,Smartphone,10,23.73,Debit Card,Kirkuk,Female,38,11.93
722,5702,2024-01-13,Beauty,Mascara,1,74.59,Credit Card,Baghdad,Female,37,49.597
262,4826,2024-12-27,Clothing,Jacket,7,91.11,Debit Card,Mosul,Male,65,61.933
654,4905,2024-10-03,Books,Biography,4,60.74,Credit Card,Kirkuk,Female,57,33.346
486,3367,2024-09-14,Books,Cookbook,7,91.41,Debit Card,Kirkuk,Male,56,71.29
1855,7771,2024-10-14,Electronics,Laptop,1,94.8,PayPal,Najaf,Female,42,60.628
339,2034,2024-03-30,Clothing,T-Shirt,4,47.16,PayPal,Najaf,Female,59,26.071
1047,5314,2024-05-23,Books,Biography,1,95.3,Cash,Erbil,Female,65,58.868
234,3188,2024-05-30,Groceries,Misc,8,99.71,Cash,Erbil,Male,24,63.866
928,8033,2024-08-29,Books,Textbook,7,66.39,Debit Card,Basra,Female,25,43.641
1302,3053,2024-09-05,Sports,Misc,1,72.13,Debit Card,Najaf,Female,61,45.688
815,3690,2024-11-08,Beauty,Perfume,6,6.27,PayPal,Mosul,Male,50,4.475
593,3979,2024-03-01,Clothing,Jeans,8,14.5,Credit Card,Basra,Female,65,7.866
806,3155,2024-04-06,Beauty,Perfume,1,52.37,PayPal,Baghdad,Male,22,43.361
1035,5718,2024-03-15,Beauty,Mascara,8,25.84,Cash,Mosul,Female,47,23.073
1407,5152,2024-01-18,Books,Novel,1,79.78,PayPal,Erbil,Female,37,58.903
1185,3533,2024-07-03,Books,Textbook,10,91.4,Debit Card,Erbil,Female,23,71.19
191,4472,2024-02-20,Clothing,Dress,7,83.18,PayPal,Kirkuk,Female,63,49.827
859,8305,2024-08-12,Groceries,Misc,9,83.64,Credit Card,Erbil,Female,45,63.434
1704,5570,2024-11-06,Beauty,Mascara,7,78.7,PayPal,Erbil,Female,56,66.067
1639,5636,2024-07-10,Home Decor,Lamp,7,60.55,PayPal,Mosul,Female,55,46.861
1177,9823,2024-05-22,Electronics,Camera,3,35.79,Debit Card,Kirkuk,Male,26,20.665
956,7882,2024-09-16,Sports,Misc,9,50.38,Credit Card,Mosul,Female,28,45.302
1003,7748,2024-09-27,Electronics,Smartphone,4,45.36,PayPal,Baghdad,Female,50,31.173
1752,2484,2024-01-05,Sports,Misc,10,33.04,Credit Card,Mosul,Female,35,19.335
447,8875,2024-05-28,Electronics,Headphones,5,70.53,Cash,Najaf,Female,18,39.346
916,5545,2024-03-03,Books,Biography,8,91.79,Debit Card,Kirkuk,Male,36,48.191
59,9748,2024-06-08,Beauty,Lipstick,8,79.07,Cash,Kirkuk,Male,40,62.994
1018,7219,2024-06-10,Books,Textbook,4,68.19,Debit Card,Basra,Female,63,56.535
1981,2265,2024-12-23,Beauty,Foundation,4,36.34,Cash,Najaf,Male,18,30.991
1778,5630,2024-01-07,Clothing,T-Shirt,10,30.38,Debit Card,Basra,Male,41,15.443
223,7141,2024-02-11,Books,Textbook,10,67.92,Credit Card,Erbil,Male,41,55.563
1634,3642,2024-08-05,Sports,Misc,9,52.54,Credit Card,Najaf,Female,51,34.13
1270,8468,2024-11-20,Groceries,Misc,9,16.37,Debit Card,Erbil,Female,52,11.315
136,1085,2024-09-03,Sports,Misc,3,86.03,PayPal,Basra,Male,39,52.116
1133,2205,2024-09-24,Electronics,Laptop,3,15.19,PayPal,Erbil,Male,40,8.621
535,6088,2024-06-24,Electronics,Smartphone,1,45.97,Cash,Najaf,Male,47,26.369
587,6327,2024-10-02,Clothing,T-Shirt,3,17.2,Debit Card,Erbil,Female,49,14.218
463,5395,2024-03-23,Groceries,Misc,2,54.47,PayPal,Baghdad,Male,42,28.308
1967,8290,2024-12-01,Sports,Misc,4,99.01,Credit Card,Basra,Female,65,82.403
150,4122,2024-11-14,Home Decor,Curtains,2,78.94,Cash,Baghdad,Male,60,40.194
1339,8433,2024-12-07,Sports,Misc,1,37.32,Debit Card,Baghdad,Male,19,23.128
1757,2177,2024-12-27,Electronics,Laptop,9,42.37,PayPal,Erbil,Female,24,24.151
1583,8143,2024-04-12,Sports,Misc,9,26.2,Debit Card,Basra,Female,43,15.947
819,2920,2024-02-08,Beauty,Lipstick,4,29.04,PayPal,Baghdad,Female,48,23.112
499,6525,2024-01-30,Sports,Misc,7,36.22,Debit Card,Basra,Female,27,25.707
1837,2234,2024-11-12,Home Decor,Curtains,6,53.81,Credit Card,Mosul,Female,64,32.483
197,5185,2024-11-04,Sports,Misc,1,91.34,PayPal,Basra,Male,22,62.723
1772,6627,2024-09-09,Sports,Misc,4,55.74,Debit Card,Mosul,Female,43,46.057
286,7892,2024-10-22,Books,Textbook,5,29.27,Debit Card,Erbil,Female,39,21.397
966,3409,2024-10-05,Home Decor,Candle,1,24.89,Credit Card,Baghdad,Female,60,19.135
1981,7701,2024-10-20,Home Decor,Vase,1,58.16,Cash,Mosul,Female,33,50.063
1351,2314,2024-09-15,Home Decor,Lamp,2,62.12,Cash,Mosul,Female,28,54.931
275,7187,2024-10-15,Groceries,Misc,7,62.07,PayPal,Erbil,Male,27,35.1
1377,3533,2024-10-12,Groceries,Misc,3,19.19,Cash,Basra,Female,47,16.239
581,1678,2024-10-11,Beauty,Lipstick,1,49.06,Cash,Baghdad,Male,64,36.302
1163,2814,2024-12-20,Books,Textbook,4,7.11,Debit Card,Najaf,Female,64,3.658
708,9558,2024-02-03,Electronics,Headphones,5,42.07,Debit Card,Kirkuk,Male,35,30.909
1160,3516,2024-10-16,Clothing,Dress,7,45.85,Debit Card,Kirkuk,Male,49,31.112
450,6263,2024-09-30,Clothing,Jeans,2,88.71,Debit Card,Erbil,Female,35,78.266
25,2755,2024-09-17,Beauty,Perfume,4,49.66,Cash,Najaf,Male,53,35.401
731,6786,2024-04-10,Beauty,Foundation,7,89.61,Credit Card,Kirkuk,Male,35,49.535
25,1480,2024-01-25,Home Decor,Candle,5,61.01,PayPal,Kirkuk,Female,58,51.534
961,2105,2024-12-12,Groceries,Misc,4,40.81,Cash,Basra,Female,62,32.177
1322,1252,2024-03-10,Sports,Misc,5,52.26,Cash,Najaf,Male,24,38.321
1347,2032,2024-07-15,Electronics,Camera,1,33.26,Debit Card,Baghdad,Female,18,21.038
184,8134,2024-03-29,Books,Biography,7,49.48,Credit Card,Baghdad,Male,44,37.869
1006,4518,2024-01-25,Sports,Misc,3,77.81,Cash,Basra,Male,36,43.544
801,7706,2024-11-19,Groceries,Misc,1,51.38,Cash,Najaf,Female,21,36.57
159,4405,2024-04-26,Books,Textbook,5,73.41,PayPal,Erbil,Female,49,42.434
1018,6817,2024-04-24,Groceries,Misc,6,19.96,Credit Card,Mosul,Female,52,15.908
295,7062,2024-06-28,Home Decor,Vase,6,23.41,PayPal,Mosul,Female,26,12.75
1976,7091,2024-07-24,Sports,Misc,1,81.16,Debit Card,Kirkuk,Male,50,43.06
1508,2036,2024-08-24,Sports,Misc,9,83.6,Debit Card,Baghdad,Female,47,62.118
1705,7487,2024-09-01,Beauty,Lipstick,4,59.26,Cash,Basra,Female,40,51.787
1489,7573,2024-02-29,Beauty,Mascara,10,89.2,Cash,Basra,Female,45,47.57
279,1962,2024-11-20,Groceries,Misc,5,38.77,PayPal,Kirkuk,Male,39,24.598
1890,7478,2024-10-19,Groceries,Misc,5,12.21,Credit Card,Baghdad,Male,23,10.669
355,4617,2024-09-20,Beauty,Lipstick,10,82.75,PayPal,Mosul,Male,44,54.009
883,5998,2024-03-11,Home Decor,Lamp,3,91.58,Debit Card,Kirkuk,Male,57,76.368
1600,3005,2024-07-27,Books,Textbook,5,76.93,Debit Card,Baghdad,Male,44,62.771
1271,1528,2024-08-20,Beauty,Lipstick,9,29.02,Debit Card,Baghdad,Male,42,18.965
1652,4334,2024-08-22,Home Decor,Candle,2,81.85,Debit Card,Basra,Male,64,59.96
932,4394,2023-12-29,Sports,Misc,4,9.02,Credit Card,Baghdad,Female,35,6.915
1548,2921,2024-08-05,Groceries,Misc,6,57.45,Cash,Mosul,Male,46,40.243
828,3778,2024-10-04,Groceries,Misc,7,8.84,Cash,Mosul,Female,22,7.281
1517,9188,2024-10-19,Beauty,Foundation,2,35.46,PayPal,Kirkuk,Male,31,24.635
1454,8258,2024-01-17,Beauty,Perfume,1,85.91,Cash,Kirkuk,Male,24,63.939
965,1550,2024-10-03,Groceries,Misc,2,69.45,Cash,Mosul,Female,20,57.539
338,4899,2024-03-23,Electronics,Headphones,6,15.37,PayPal,Basra,Female,37,12.097
28,9142,2024-07-12,Beauty,Perfume,7,50.54,Credit Card,Kirkuk,Female,60,43.832
1689,5786,2024-03-29,Clothing,Jacket,5,74.75,PayPal,Kirkuk,Female,61,49.17
979,6567,2024-03-10,Home Decor,Curtains,1,56.99,Credit Card,Baghdad,Female,58,51.276
1362,2145,2024-04-20,Books,Textbook,2,35.84,Credit Card,Erbil,Female,59,18.034
46,5227,2024-12-10,Home Decor,Vase,5,29.47,Cash,Erbil,Male,40,15.381
1929,1802,2024-09-12,Sports,Misc,3,78.92,Credit Card,Najaf,Male,52,57.372
1919,3382,2024-12-07,Books,Novel,10,74.12,Credit Card,Basra,Male,33,58.352
1557,2311,2024-05-21,Books,Textbook,4,80.59,Debit Card,Kirkuk,Female,51,66.931
1463,9604,2024-06-05,Clothing,Jacket,10,57.95,Cash,Erbil,Male,26,47.492
537,9788,2024-05-14,Books,Biography,4,30.02,Credit Card,Kirkuk,Male,60,21.335
1865,7635,2024-09-22,Clothing,Dress,3,35.83,PayPal,Basra,Male,34,27.516
654,1478,2024-09-14,Groceries,Misc,4,64.08,PayPal,Mosul,Female,29,37.456
1399,3164,2024-04-21,Clothing,T-Shirt,9,61.32,PayPal,Baghdad,Female,61,49.695
760,3834,2024-01-14,Books,Novel,10,51.54,PayPal,Basra,Female,63,37.432
817,3865,2024-04-24,Books,Biography,9,95.67,Credit Card,Mosul,Male,20,80.953
2,4737,2024-09-17,Clothing,Jeans,4,82.73,PayPal,Erbil,Male,61,54.755
19,7346,2024-03-04,Sports,Misc,10,70.42,Cash,Erbil,Male,54,45.027
1758,1283,2024-09-08,Books,Biography,3,58.56,Debit Card,Mosul,Male,43,52.448
805,6640,2024-12-02,Clothing,T-Shirt,9,66.41,PayPal,Kirkuk,Male,33,50.546
295,8928,2024-03-07,Electronics,Camera,5,19.11,PayPal,Basra,Female,45,17.09
385,6431,2024-07-17,Groceries,Misc,6,99.79,Debit Card,Erbil,Female,54,66.963
135,1258,2024-03-30,Books,Textbook,1,94.22,Debit Card,Najaf,Male,64,84.762
1672,9533,2024-10-01,Sports,Misc,1,63.41,PayPal,Kirkuk,Male,29,43.648
263,9802,2024-09-21,Books,Biography,5,21.06,Debit Card,Erbil,Female,40,13.99
360,8579,2024-05-28,Sports,Misc,5,85.6,Credit Card,Kirkuk,Female,56,58.913
1134,7677,2024-12-17,Books,Cookbook,3,37.12,Credit Card,Kirkuk,Female,33,31.552
1878,9482,2024-02-26,Clothing,Jacket,4,6.79,Cash,Basra,Male,40,4.87
1677,6647,2024-11-13,Beauty,Lipstick,8,25.97,Debit Card,Erbil,Male,40,15.553
196,4559,2024-12-26,Electronics,Headphones,10,84.27,Credit Card,Mosul,Female,33,61.079
1318,5277,2024-08-01,Clothing,Jacket,6,98.3,Debit Card,Basra,Female,41,87.367
1654,3370,2024-12-07,Books,Novel,3,89.01,Debit Card,Kirkuk,Male,29,66.592
823,3157,2024-05-13,Beauty,Lipstick,7,49.36,Credit Card,Kirkuk,Female,61,38.594
743,6514,2024-08-25,Home Decor,Lamp,9,24.38,Debit Card,Najaf,Female,34,19.456
861,9075,2024-08-03,Electronics,Smartphone,10,47.47,Credit Card,Kirkuk,Female,23,31.607
1046,6549,2024-12-05,Electronics,Smartphone,7,39.8,Credit Card,Erbil,Female,28,22.844
55,9416,2024-03-10,Beauty,Perfume,8,73.95,PayPal,Basra,Male,41,41.532
1881,1442,2024-08-29,Books,Textbook,3,49.69,Debit Card,Najaf,Female,56,40.615
98,4858,2024-10-26,Beauty,Mascara,7,68.17,Cash,Kirkuk,Male,22,36.037
789,8727,2024-02-06,Home Decor,Curtains,1,74.04,Credit Card,Basra,Female,20,42.356
1017,1195,2024-05-28,Books,Biography,8,68.33,PayPal,Baghdad,Male,63,52.4
1037,1999,2024-06-28,Clothing,Jeans,6,91.87,Cash,Kirkuk,Female,39,54.723
311,7796,2024-12-01,Groceries,Misc,10,54.28,Cash,Baghdad,Male,20,41.338
24,8993,2024-09-06,Electronics,Laptop,7,26.54,Cash,Kirkuk,Male,40,20.179
1035,1863,2024-11-29,Sports,Misc,1,42.68,Debit Card,Najaf,Female,42,27.404
751,1262,2024-11-05,Beauty,Lipstick,1,26.6,Credit Card,Najaf,Male,28,17.591
701,9889,2024-01-08,Clothing,Jacket,3,98.87,Cash,Erbil,Male,37,78.889
1972,6274,2024-05-08,Clothing,T-Shirt,5,15.58,Debit Card,Erbil,Female,35,12.178
1041,1024,2024-03-03,Groceries,Misc,5,5.55,Credit Card,Kirkuk,Female,45,4.983
979,1769,2024-06-03,Sports,Misc,5,24.32,PayPal,Erbil,Female,54,13.076
105,2034,2024-09-21,Clothing,Dress,1,52.0,Credit Card,Kirkuk,Female,49,44.9
497,9469,2024-09-28,Sports,Misc,4,24.55,Cash,Kirkuk,Male,64,13.146
1005,7267,2024-01-04,Groceries,Misc,5,55.97,Cash,Baghdad,Male,45,40.027
124,6861,2024-10-18,Home Decor,Candle,10,91.09,Credit Card,Basra,Female,49,46.741
1562,8252,2024-04-22,Electronics,Headphones,5,8.94,Credit Card,Najaf,Female,64,7.871
1796,5588,2024-04-25,Books,Cookbook,2,9.62,PayPal,Mosul,Female,54,6.111
1613,6955,2024-11-05,Books,Cookbook,7,46.14,Credit Card,Erbil,Female,23,30.268
1472,3417,2024-10-06,Clothing,T-Shirt,5,31.8,PayPal,Kirkuk,Female,22,23.412
1894,7746,2024-05-10,Clothing,Jeans,9,43.79,Cash,Erbil,Female,30,29.501
1347,4078,2024-03-03,Electronics,Headphones,7,8.28,Cash,Erbil,Female,52,6.532
15,2122,2024-07-06,Groceries,Misc,1,59.13,Cash,Najaf,Female,23,52.679
1679,4864,2024-11-13,Beauty,Lipstick,3,17.11,Cash,Baghdad,Female,59,14.64
232,8590,2024-07-14,Beauty,Lipstick,6,80.95,Credit Card,Erbil,Male,55,43.712
47,7303,2023-12-29,Electronics,Smartphone,10,24.53,Credit Card,Basra,Male,31,16.288
582,4431,2024-04-25,Books,Biography,9,17.59,Debit Card,Baghdad,Male,59,8.803
1496,8266,2024-08-12,Beauty,Perfume,10,54.97,PayPal,Mosul,Female,62,43.112
530,9385,2024-06-08,Books,Novel,6,60.08,Credit Card,Kirkuk,Female,37,37.191
1846,4105,2024-07-14,Beauty,Perfume,1,44.99,Credit Card,Baghdad,Female,32,30.595
762,8482,2024-02-13,Sports,Misc,7,74.87,Cash,Mosul,Male,56,55.583
436,6807,2024-01-29,Beauty,Mascara,8,94.92,PayPal,Baghdad,Female,22,57.642
1844,2636,2024-06-02,Books,Textbook,3,25.64,Debit Card,Mosul,Female,24,14.272
1840,2364,2024-10-22,Beauty,Foundation,3,15.78,PayPal,Mosul,Male,58,10.635
1620,2874,2024-11-21,Home Decor,Vase,9,51.45,Debit Card,Erbil,Female,46,34.578
1911,6189,2024-11-16,Clothing,Dress,8,63.02,Debit Card,Mosul,Female,62,48.169
484,4741,2024-03-05,Books,Biography,6,9.38,Credit Card,Najaf,Female,20,8.07
1792,2420,2024-04-17,Sports,Misc,1,53.71,Cash,Erbil,Male,49,46.076
1890,7182,2024-04-02,Groceries,Misc,7,59.63,PayPal,Kirkuk,Female,42,46.451
